time_sec,laser_x,laser_y,laser_yaw,truth_x,truth_y,truth_yaw,laser_position_error_m,laser_yaw_error_deg
217.38000000000002,1.402768832979121,2.0127081734110606,-1.5906049275624958,1.409489638476255,2.2323352684999036,-1.5606012215439826,0.2197299026616405,1.7190857246120739
217.48000000000002,1.4031832936406534,2.0125507316933473,-1.5901344811577818,1.409489638476255,2.2323352684999036,-1.5606012215439826,0.21987499313122905,1.6921311311348555
217.58,1.4027316764308049,2.0127656635170728,-1.5903540517129773,1.409489638476255,2.2323352684999036,-1.5606012215439826,0.21967357939298052,1.704711597252902
217.68,1.4035578645343167,2.0112535007029897,-1.5898561537552431,1.409489638476255,2.2323352684999036,-1.5606012215439826,0.2211613302417645,1.6761841456465527
217.78,1.4036033726421777,2.01229191079107,-1.5903682423479164,1.409489638476255,2.2323352684999036,-1.5606012215439826,0.2201220738527764,1.7055246607435246
217.88000000000002,1.4037792865012655,2.012328329120131,-1.5901002576664502,1.409489638476255,2.2323352684999036,-1.5606012215439826,0.22008103392826306,1.690170269521356
217.98000000000002,1.4029237987316079,2.0118665044842605,-1.590129775718492,1.409489638476255,2.2323352684999036,-1.5606012215439826,0.22056651186918133,1.6918615293227968
218.08,1.40360870273251,2.009823965078127,-1.5896436801468485,1.409489638476255,2.2323352684999036,-1.5606012215439826,0.2225890059182617,1.6640103046276264
218.18,1.4030765340038305,2.0118657297346694,-1.59032667609281,1.409489638476255,2.2323352684999036,-1.5606012215439826,0.22056279249304347,1.7031430897557687
218.28,1.4040837261828099,2.0118148718997895,-1.58992726519764,1.409489638476255,2.2323352684999036,-1.5606012215439826,0.22058664783797782,1.6802585311709768
218.38000000000002,1.4034751440050564,2.0119276017541305,-1.5901824276167928,1.409489638476255,2.2323352684999036,-1.5606012215439826,0.2204897133747056,1.6948782608787867
218.48000000000002,1.4030712991624281,2.012380144652713,-1.5904267636983895,1.409489638476255,2.2323352684999036,-1.5606012215439826,0.22004874820407475,1.7088776871370408
