time_sec,raw_x,raw_y,raw_yaw,output_x,output_y,output_yaw,raw_waypoint_error_m,corrected_waypoint_error_m,p_x,p_y,p_yaw,lag_position_m,lag_yaw_rad
429.6,-1.3786479476197178,2.7060117959011487,0.32479964007836815,-1.3255596018529374,2.5402478025816833,0.29754331585673227,0.06620026070957803,0.10032071216726947,0.00412786229332286,0.006875655061467815,0.0023176218648679,0.0366577881489014,0.0
429.62,-1.3721134027781152,2.7068112866768326,0.32145204421221146,-1.3178470834672067,2.539765453583302,0.29419571999057553,0.06690431904996526,0.10091554527118951,0.004121424465158816,0.006913402863302681,0.002349621865267871,0.035057788148902716,0.0
429.65999999999997,-1.3590860468592703,2.708311176295593,0.31500172292476325,-1.3024664655063458,2.538702837827883,0.2877453987031273,0.06821396329600608,0.10205410980950363,0.004125362788730084,0.007073738255958316,0.0024136218668678127,0.0318577881489058,0.0
429.70000000000005,-1.3465924847278026,2.7086872532666764,0.3084910035201429,-1.2876500702748688,2.5365313742983426,0.281234679298507,0.06840770326401328,0.10378103544022617,0.004136334306613684,0.0072362606028432575,0.002477621868467936,0.02865778814889978,0.0
429.72,-1.3400721034227032,2.709324616643397,0.3054335880191381,-1.2799561286146912,2.535887344118222,0.2781772637975022,0.06894985812925758,0.10419444021412305,0.0041429438383789674,0.007287165297255603,0.002509621868867907,0.02705778814890109,0.0
429.76,-1.3270737066216522,2.710506441742169,0.2993718892135817,-1.2646131272116312,2.5345075712030893,0.2721155649919458,0.06994189426628541,0.10511426485760988,0.0041722824685860435,0.007473787127187409,0.0025736218704678487,0.023857788148904175,0.0
429.79999999999995,-1.3153327537629727,2.709638122019489,0.2931303339009767,-1.250582975191115,2.531112684009339,0.2658740096793408,0.06890235154366779,0.10692734419888072,0.004208660088642199,0.007661665010574631,0.0026376218720677905,0.020657788148907265,0.0
429.82000000000005,-1.308948450569428,2.710068477028202,0.2903841026559144,-1.2430307026875147,2.5302654308803545,0.2631277784342785,0.06923950563143305,0.10687193432866954,0.004228351317804462,0.007725593604178781,0.0026696218724679434,0.019057788148899624,0.0
429.86,-1.2962274132186098,2.7108425308805457,0.28481992369151765,-1.2279760706840954,2.5284855970406137,0.25756359946988167,0.07019520705228248,0.10685176472426601,0.004283253995599953,0.007938191630722277,0.0027336218740678852,0.01585778814890271,0.0
429.9,-1.285486972819402,2.7116765661065916,0.27888914331941095,-1.214899665308604,2.5268196994044123,0.25163281909777496,0.07135040948038057,0.10614831565843708,0.004345528192390639,0.008150717747612607,0.002797621875667827,0.0126577881489058,0.0
429.91999999999996,-1.279325713085572,2.7119409823864093,0.2763429541711662,-1.2075748757393598,2.525812647773412,0.24908662994953024,0.0717991594409319,0.10562050206552406,0.0043783429931317595,0.008227452177283448,0.0028296218760677978,0.011057788148907111,0.0
